business_name,contact_page_url,main_public_phone,general_public_email
Grant Thornton LLP Canada,https://www.doanegrantthornton.ca/contact/,,
Graphic Enterprises Signs & Designs Ltd,https://graphicenterprises.ca/contact/,(250) 549-6611,
Gray Monk Estate Winery,https://graymonk.com/contact/,250-999-1294,
Great Wall Restaurant,https://great-wall-restaurant-armstrong.res-menu.com/contact,250 546 8284,
Green Valley Estates,https://www.baptisthousing.org/contact-us,250 546 3933,
Green Velvet Lawn & Tree Care,https://www.greenvelvet.ca/,(250) 542-8719,
Greenstone Solutions,,(250) 212-5803,
Grillers Meats,https://www.grillersmeats.com/contact,,
Grillers Meats & Eats,,(250) 549-3100,
Grizzly Hills Logging / Contracting,,,
Grounds Guys Landscape Management,https://www.groundsguys.ca/contact/,(250) 545-3863,
Gudeit Bros. Contracting LTD,,1-250-547-9899,
Gumtree Catering,https://www.gumtreecatering.com/,(250) 558-7555,
H&R Block,,2505493332,
Hagemann Jewellers,https://www.hagemannjewellers.com/contact/,(250) 545-1528,
Hair By Laura,https://lauraashleyesthetics.com/,(250) 549-4441,
Hair by Mayria,https://www.beautynailhairsalons.com/contact,,
Hairitage House,https://hairitage-salon-lumby.edan.io/contact,,
Handy Ma'Am,,250 546 6768,
Handyman Hands,https://www.nexdu.com/,(250) 307-8772,
Harper Private Wealth at Wellington-Altus Private Wealth,https://advisor.wellington-altus.ca/harperprivatewealth/,(236) 600-5951,
Hartwood North Farm,https://expireddomains.com/domain/hartwoodnorthfarm.com,250 558 6804,
Haru Sushi & Grill,,250 546 9300,
Hatch & Associates Chartered Prof. Acct,https://www.ratemyprofessors.com/,,
Haugen Community Healthcare Society,,250 546 3825,
Haveli Indian Cuisine,,250-503-3033,
Haveli Restaurant,,,
Haze Tattoo,https://www.tattooed.co/contact,2364261399,
Headlines Salon,,(250) 542-8121,
"Heidi Mccartney, Rmt",,250 309 6415,
Heidi Thompson Art Gallery,https://heidithompson.ca/contact,250-542-1551,
Helmut's Sausage Kitchen,https://helmuts.ca/contact-us,250-260-3281,
"Hey, It’s Dave! - Professional Painting Services",https://heyitsdavepainting.com/contact,(250) 488-5676,
Hi Pro Branded Solutions,https://www.hiprobrandedsolutions.com/contact,(250) 542-3373,
Hi-Pro Sporting Goods,https://hiprosports.net/contact-us/,250 308 4612,
HiFi Attic,https://hifiattic.ca/contact/,250-260-3336,
High Country Insulation,https://www.highcountryinsulation.ca/contact-us,250 546 3456,
Highview Bed & Breakfast,,250-542-5367,
Hodge & Associates,,1-250-542-4048,
Hogies Towing,https://hogies.ca/,250 546 3472,
"Hokhold, Dr. Andrew N",https://www.hokholdinc.com/contact-us/contact-information-office-map/,(250) 545-9057,
Holiday Inn Express,,,
Holiday Inn Express Hotel & Suites,,(250) 550-7777,
Home Building Centre - Vernon,,(250) 545-5384,
Home to the End Society,https://www.aplaceformom.com/contact,77-212-4046,
Homegirl Café,,,
Homespun Haven,,250 546 3224,
Hornby Equipment,,250 546 3033,
Hot Bread Shoppe,https://www.hotbreadshoppe.ca/contact-us,,
Hot Spot on 6,https://www.hotspoton6.com/contact,778-475-2828,
HR Covered,https://www.hrcovered.com/contact-us/,1-866-606-0149,
Hub International Insurance,https://www.hubinternational.com/contact-us,250 546 8787,
Hullcar & Deep Creek Community Hall Society,,250 546 1944,
Hunters Range Snowmobile Association,,250-575-2788,
Hwy 6 Mini Storage,https://hwy6ministorage.ca/,1-250-547-2090,
Hytec - A Kohler Company,https://www.hytec.ca/contact-us,250 546 3196,
IA Financial Group,https://ia.ca/contact,(250) 309-2298,
Iconic Gift Shop,https://shops.mountvernon.org/,(778) 463-4009,
IDA Astral Pharmacy,https://gotodoctor.com/,2505411999,
Ida's Bakery & Deli,,1-250-547-9777,
IEP Energy Economics,https://energyeconomicssolar.ca/,(250) 718-7282,
IG Wealth,https://www.ig.ca/en,(250) 545-9188,
Illahee Inn,https://www.baysider.com/,,
Imagine Pools and Waterscapes Ltd,,(250) 542-7897,
Impressions Hair & Esthetics,https://www.wellnessliving.com/,(778) 475-5648,
Indus Travel,https://www.indus.travel/contact,(866) 978-2997,
Inner Vitality Counselling,,(250) 307-3112,
Integra Tire and Auto Centre,https://integratire.com/contact-us,,
Integral Accounting Inc.Chartered Professional Accountant,,(778) 770-0022,
Integrity Traffic Control Training,https://www.integritytraffictraining.com/contact-us,250 306 1473,
Interactive Counselling,,(778) 506-2276,
Interior Dams Inc,,,
Interior Denture Center Inc,https://www.interiordenture.ca/contact-us,(250) 541-9929,
Interior Fire Mitigation,,250 546 2990,
Interior Provincial Exhibition,,250 546 9406,
Interior Vault Ltd,https://www.interiorvault.com/contact/,(250) 372-1897,
Interior West Cleaning Supply,http://www.interiorwest.ca/,(604) 446-9772,
Intermezzo Castle Bistro,https://intermezzocastlebistro.com/contact/,,
Intermezzo Restaurant and Wine Cellar,https://intermezzowinecellar.com/contact/,(250) 542-3853,
Intrigue Wines,https://www.intriguewines.com/contact/,250-980-3233,
Invati Yoga & Wellness Inc,https://www.invati-yoga.com/,,
Investors Group Financial Services,https://www.investopedia.com/,,
IRIS Optometry and Opticians,https://iris.ca/,250-542-2239,
Iron Heart Gym,https://www.ironheartgymvernon.com/,(778) 475-3539,
Iron Heart Studio,https://www.localgymsandfitness.com/contact,236-426-4700,
IRS Independent Respiratory Services,https://irscanada.ca/contact-us/,(250) 549-3271,
It's Puppy Love Dog Grooming,https://puppylovegroomer.com/contacto/,,
Italian Kitchen Restaurant,https://italiankitchenvernon.com/contact-us/,(250) 558-7899,
Italian Kitchen Sauce Co,,,
iThread,https://www.ithread.ca/contact,(250) 503-1330,
J&D Eyewear,https://jdeyewear.com/password,778-475-1100,
J-Don,,(250) 558-6939,
J. Armstrong Shapter Inc,https://armstrongaccounting.com/contact-us,250 546 8757,
J.C. Excavating,,250 558 8932,
Jamie MacArthur,https://www.jamiemacarthurlaw.ca/,250-549-6030,
Jax and King Salon,,(250) 549-1994,
Jayme McKillop Co.,https://jaymemckillop.com/contact.html,(250) 307-8137,
Jealous Pizza,,7784751400,
Jeanette's Bussin Bistro,,250 241 3663,
JenAlio's,https://www.jenalios.com/,250-558-0082,
Jenna Millsap Registered Massage Therapy,https://www.rmtlakecountry.com/,,
Jitter Beans Coffee House,https://www.cbc.ca/,1-778-473-6901,
Joe Worley's Bobcat Service & Contracting,,250 306 4370,
Joey's Restaurants,,(250) 503-3800,
John Beales Professional Services Inc,https://www.lakecountryaccountants.ca/contact,+1-250-766-3736,
John Charlton Counselling Services,https://bcacc.ca/contact-us/,,
John Rudy Health Resource Centre Association,http://www.johnrudyhealth.ca/,(250) 938-8092,
Johnston Meier Insurance Agencies,http://jmins.com/contact-us/,(250) 545-5311,
Joyce's Signs & Autographics,,250-540-2632,
Joys Addiction,https://lumbyvalleytimes.ca/contact/,(250) 309-2927,
Julian Van Der Walle LLB,https://criminallawyervernonbc.com/contact-me/,(250) 320-9258,
Juniper Tree Counselling Services,https://www.junipertreecounselling.ca/contact,2502773204,
Just Rocks Landscape Supplies,,250 541 0111,
Kal Containers Ltd,https://kalcontainers.com/contact/,(250) 938-7199,
Kalavida Surf Shop,https://kalavidasurfshop.com/,778-475-5808,
Kaleco Sustainable Lifestyle,https://www.kaleco.ca/,(250) 558-6169,
Kaltek Automotive Protection Ltd.,https://www.aboutamazon.com,(250) 558-9206,
Kamui Japanese Curry,https://kamuicurry.ca/,,
Kare-A-Lot Learning Centre,https://www.karealot.ca/contact-us,250 546 0500,
Karma Studio,,(250) 515-1477,
Kasper Denture Clinic Ltd,http://kasperdentureclinic.ca/contact-us/,(250) 542-7423,
KawaKubo,https://www.kawakubo-vernon.com/,(778) 475-7887,
KBM Autoworks,,1-250-547-2376,
Kel Lake Greenhouses Inc,https://www.kellake.ca/,,
Kelly O'Bryan's,https://www.kobcob.com/contact,(250) 549-2112,
Kelowna International Airport (YLW),,,
Kerr Wood Leidal,https://www.engineer.bz/contact,,
Kerr Wood Leidal Associates Ltd,http://www.kwl.ca/contact/,(250) 503-0841,
Kevin Acton - Lumby Massage,https://bloomwellnesscentre.ca/contact-us/,(250) 307-3132,
Kids Playable Therapy,https://kidsplayable.therabyte.app/contact,778 930 1079,
Kim Heizmann PREC*,,(250) 938-0995,
Kimberley K Hutton Inc,https://www.kkhcpa.ca/contact-us/,(778) 473-1355,
Kin + Pod,https://www.kinpod.ca/contact.html,,
Kintec Footwear + Orthotics,https://www.kintec.net/locations/,(236) 600-9470,
KPMG LLP,,,
KPMG MSLP,https://kpmg.com/xx/en/misc/generic-contact-page.html,(250) 503-5300,
"Krista Ingram, ND",https://mycanadiannaturopath.ca/contact-us/,250-938-0498,
"KSO Accounting Group, Chartered Professional Accountants, Kelcie Warren CPA, CGA, partner",https://ksogroup.ca/contact-us/,(778) 475-5788,
KTN Electric Ltd,https://ktnelectric.ca/home,253062950,
Kuby Renewable Energy Ltd,https://kuby.ca/,(780) 340-5829,
Kura Digital,,(250) 878-4695,
Kutenai Clothing Company,https://www.kutenaiclothing.com/,(250) 352-0700,
L. Stanek Plumbing and Heating,,1-250-547-6244,
La Flor Studio,,7783634247,
Ladies World Health & Fitness,https://worldhealthandfitness.ca/contact/,(250) 503-2363,
Lafarge Canada Inc,https://amrize.com/us/en/amrize-homepage.html,250 546 3163,
Lake City Casino Vernon,,(250) 545-3505,
Lake Country Art Gallery,https://www.lakecountryartgallery.ca/,250-766-1299,
Lake Country Cannabis,https://www.leafly.ca/,,
Lake Country Crane,https://www.lakecountrycrane.ca/contact-us,250-870-1609,
Lake Country Heritage and Cultural Society,,,
Lake Country Liquor Store,https://lakecountryliquorstore.com/contact/,250-766-1166,
Lake Country Living Magazine,,,
Lake Country Log Homes,https://www.lakecountrylog.com/,1 877 554 8881,
Lake Country Optometry,https://lakecountryoptometry.ca/service/contact-lens-exams/,250-766-4240,
Lake Front RV Park,https://www.lakefrontrvpark.com/contact-us,236-600-1902,
Lakeshore Drywall Inc,https://www.constructiononline.com/,(250) 241-0044,
Las Margaritas Coffee,,250 308 9443,
"Lasting Effects, Esthetics & Nail Salon",,(250) 260-1144,
Leah May - Mortgage Professional,,(250) 258-3085,
Ledgers,https://ledgers.com/contact,(250) 900-2357,
Legacy Photography & Framing,https://www.legacypf.ca/contact-our-frame-shop-and-photography-studio,(250) 542-3010,
Legal Aid Society Vernon (and Salmon Arm),https://www.usa.gov/contact-us,250-545-3666,
LetawskyWilson & Associates,http://www.letawskywilson.com/,(778) 943-1623,
Ley's RV Park & Farm,https://leyrvpark.com,250-878-7314,
Liberal Party of Canada Vernon-Lake Country-Monashee,https://liberal.ca/?new=www.northokanaganshuswap.liberal.ca,(250) 306-2627,
Liberty Tax Service,https://www.libertytax.ca/contact-us,(250) 260-1411,
Lifestyle Counselling Services,https://www.odynn.ca/contact,(250) 558-3323,
Limitless Equipment Services Inc,https://limitlessequipmentservices.com/contact,778 212 6017,
Lincoln Lanes,https://www.lincolnlanes.ca/,(250) 542-9837,
Little Blue House RMT,,(250) 863-8052,
Little Caesars Pizza,https://littlecaesars.com/en-us/contact-us/,2505494646,
Little Nail Factory,https://belliata.ca/,1-250-547-2002,
Little Plum Boutique (former name),https://www.prettyplumboutique.com/,(778) 773-0893,
Live Life Physiotherapy and Acupuncture,,2505401262,
Livingwood Floors Inc,http://www.livingwoodfloors.com/contact-us,(250) 545-4900,
Lloyd Contracting,,1-250-547-9705,
Locally Unique Market,https://allevents.in/contact,,
Lochaven Consulting,https://www.lochavenconsulting.com/,(250) 306-0573,
London Drugs 039 Vernon,,(250) 549-1551,
Longhorn Pub,https://www.longhornvernon.ca/contact/,250-542-9222,
Lordco Auto Parts,https://lordco.com/contact-us,,
Loredana Eisenhauer Inc,https://lei.nlchosting.com/contact-us/,(250) 860-8530,
Loreto Strata Management Ltd,https://loretosm.net/,(250) 306-9949,
Los Huesos Mexican Restaurant,https://www.loshuesosrestaurant.com/contact-us.html,(250) 275-4820,
Lucid Cannabis,https://lucidcannabis.ca/,7784753415,
Lucus Homes,,250 546 3642,
Lumby & District Wildlife Association,https://lumbywildlife.ca/,1-250-547-2377,
Lumby Circle K,https://www.circlek.com/contact,1-250-547-6329,
Lumby Esso,,1-250-372-4842,
Lumby IDA Pharmacy,https://lumbyidapharmacy.com/contact,1-250-547-2324,
Lumby Lions,https://lumbylions.ca/,1-250-547-2005,
Lumby Trail Tire,https://trailtire.com/contact-us/,1-250-547-2574,
Lunch Matters,,(250) 542-3814,
Lux Jewels,https://www.luxjewels.com/contact/,(604) 889-5227,
Lyle Doucette Real Estate Services,,250 309 1493,
Lyons Landscaping,https://www.lyonslandscaping.com/contact-us/,(250) 374-6942,
M.R. Contracting Inc,,250 307 0261,
M2systems inc,,(250) 766-7869,
Mabel Lake Resort & Marina,https://mabellakeresort.com/contact/,2508386234,
Macdonald Lakeshore Properties LP,https://www.shopkelownahomes.com/,(250) 575-7112,
Mackenzie Camp Society,,250 838 6293,
Mada Contracting,https://madacontracting.com/,250 415 8384,
Maddocks Contruction Ltd,https://www.maddocksconstruction.com/contact/,250 546 9551,
Maela's Esthetics,,(250) 558-4949,
Magnetsigns Vernon - 0902660 BC Ltd,,(250) 260-3161,
Mahoroba Japanese Restaurant,,,
Mahoroba Restaurant,,(250) 558-0893,
Main Street Medical Clinic,https://mainstreetmedicalbuilding.com/contact,250-503-3911,
Mandi Irmen Art,https://www.mandiirmenart.ca/,(250) 260-0359,
Marble Slab Creamery,https://www.marbleslab.com/contact/,(778) 943-1943,
Marchand Welding Co. (Mobile),https://www.marchandwelding.com/,250 515 1055,
Martin Estate and Injury Law,https://martinestate.ca/wp-content/uploads/2018/10/contact.jpg,(778) 475-8444,
Max Voets Coffee Roasting Ltd,http://www.voetscoffee.com/,(250) 549-2711,
Maxx Canada,https://www.maxx.ca/contact,1 877 438 6229,
McDonagh Counselling,https://www.theravive.com/contact,,
McDonald's Restaurant of Canada Ltd.,https://www.mcdonalds.com/us/en-us/contact-us.html,(250) 545-6337,
MCK Athletics,,,
Mcleery Ranch,,250 546 0420,
Mcleod Electric Ltd,,250 306 6626,
Mcleods By Products,https://www.mcleodsbp.com/contact,250 308 9081,
McPheeters Criminal Defence,https://www.mcpheeters.ca/,778-930-2040,
Medicine Shoppe Pharmacy,,(778) 475-1010,
"Mel Arnold, Member of Parliament",https://www.ourcommons.ca/en,2502605020,
"Member of Legislative Assembly for Vernon-Monashee, Harwinder Sandhu",https://harwindersandhu.bcndp.ca/,(250) 503-3600,
Mental Illness Family Support Centre,https://mentalhealthcommission.ca/contact-us/,(250) 260-3233,
Mexican Distribution/Latino Market,https://www.foodcodirectory.com/2021/08/us-food-distributors-importers.html,,
Mezzo Market,https://www.mezzomarket.ca/,778-475-1819,
Mi Taqueria,https://www.vernontaqueria.com/,250-550-8154,
Michele Davies Mortgages,https://micheledaviesmortgages.ca/home-2552,(778) 220-8116,
MidWest Dental Hygiene Inc,https://www.midwestdental.ca/,2502414867,
Milestones Counselling,https://www.psychologytoday.com/ca/therapists/natalie-turpin-penticton-bc/875168,250 487 9622,
Ministry of Children & Family Development,,2505582700,
MLA Harwinder Sandhu,,,
MNP LLP,https://www.mnp.ca/,(778) 475-5678,
Modern Soul Studio,,778-215-8869,
Monahan Management,https://www.valcoverentals.ca/,(250) 309-6601,
Monashee Dental,https://www.monasheedentalcentre.com/contact/,1-250-547-2104,
Monashee Garage Doors Ltd,https://monasheegaragedoors.ca/,(250) 241-3667,
Monashee Outdoors,https://www.monasheeoutdoors.ca/,,
Moore's Berry Farm,https://destinationlesstravel.com/contact,250 546 1160,
Morgan Wealth Management,https://locator.nbc.ca/,250-260-4591,
Mortgage Architects,,250 306 9068,
Motorcycle Mojo Magazine,https://motorcyclemojo.com/contact/,1-877-330-3737,
Mp Mel Arnold,https://melarnoldmp.ca,1 800 665 5040,
Mts Mobile Pressure Washing,https://www.mobilepressurewash.ca/contact,250 307 6301,
Muri Floral & Decor,,250 309 4281,
Mustang Connection,,250 546 9805,
Nadine's Fine Art and Frames,https://www.nadinesfineart.com/contact,(250) 542-8544,
National Money Mart,,(250) 541-0327,
Nature Delivered,https://naturedelivered.ca/,(250) 463-3325,
Natures Fare,https://www.naturesfare.com/contact-us/,(250) 260-1117,
Nelson's Glass,https://www.nelsonsglassltd.ca/contact-us,250 546 8845,
New Century Produce Inc,https://www.newcenturyproduce.com/,250 546 0499,
NextGen Automation,https://innov8.ca/contact-us/,(250) 491-9545,
Nexus BC,https://nexustherapeutics.ca/contact-us/,,
NexusBC Community Resource Centre,http://nexusbc.ca/contact,(250) 545-0585,
Nicholas Alexander Home & Garden,https://nicholasalexander.com/contact/,(778) 212-1307,
Nicholas Jacob Barrister & Solicitor,https://www.nicholasjacob.ca/contact,,
Nicholls Denture Centre Inc,https://www.denturecentre.com/,(250) 549-1505,
Nirvana Cabanas - Okanagan Lakeside Suites,http://www.okanaganlakesidesuites.com/contact.html,250-938-4811,
Nixon Wenger LLP,https://www.nixonwenger.com/contact/,(250) 542-5353,
No Meat Factory Inc,https://nomeatfactory.com/contact-us,,
"Noas Bookkeeping, Accounting & Tax Inc",https://www.noastax.ca/contact,250 545 3136,
Nolan's Pharmasave,https://pharmasave.com/contact/,(250) 542-4181,
NONA Child Development Centre,https://nona-cdc.com/contact/,(250) 549-1281,
"Norm Holt, CPA",https://www.canadapages.com/,(250) 275-8093,
Nors Equipment,https://construction-equipment-gw.nors.com/contact/,,
North Okanagan Closet Specialists Ltd,https://www.northokanaganclosets.com/contact/,(250) 542-1313,
North Okanagan Consulting,,(250) 938-5136,
North Okanagan Hospice Society,https://nohs.ca/contact/,(250) 503-1800,
North Okanagan Knights,https://www.biyolojikongreleri.org/,,
North Okanagan Paediatric Clinic,,,
North Okanagan Paint and Window Coverings,https://www.northokanaganpaint.ca/,(250) 542-1444,
North Okanagan Plumbing & Heating,https://tnjplumbing.ca/contact/,250 546 6070,
North Okanagan Valley Gleaners Society,https://novgleaners.org/,(250) 549-1123,
North Okanagan Youth and Family Services Society,,(250) 545-3572,
North Okanagan Youth Soccer Association,https://www.vernonsoccer.ca/,(250) 545-5808,
North Valley Gymnastics Society,https://www.nvgym.com/get-in-touch,(250) 558-5136,
NOS BJJ & MMA,https://www.shuswapbjj.com/,2508049262,
O'Callaghan Bilodeau Chartered Professional Accountants,https://ocbi.ca/,(250) 545-5301,
O'Keefe 3% Realty,https://okeefe3.com/contact,(250) 545-9039,
OHKIM Sushi & Grill,https://ohkimsushi.com/,250-308-8589,
Ok Frozen Dough,,250 546 0311,
OK Tire & Auto Service (L&C Vernon),https://www.oktire.com/support/contact/,(250) 545-0547,
OK Tire and Service Centre,,,
Okanagan Aggregates Ltd,https://okanaganaggregates.com/contact-us/,250 546 3088,
Okanagan Beverage Co,,(250) 550-8885,
Okanagan Clinical Trials,https://okclinical.com/contact-us/,(250) 862-8141,
Okanagan College,https://www.okanagancollege.ca/contact-us,(250) 545-7291,
Okanagan Danger Tree Removal,,250 540 0948,
Okanagan Escape Rentals,https://www.outbacklakeside.com/,(250) 938-0744,
Okanagan Feldenkrais,https://www.slideshare.net/contact,(250) 550-4599,
Okanagan Grown Produce Ltd,https://okanagangrown.com/,(250)545-0694,
Okanagan Integrated Design,,(778) 212-2726,
Okanagan Integrated Network Services Inc,https://oins.ca/contact.html,(250) 260-4444,
Okanagan Leisure Rentals,https://okanaganleisure.com/book-now,250-258-6772,
Okanagan Love Relationships Counselling,,(250) 309-7055,
Okanagan Magic Snacks,https://traveliciouscouple.com/,(250) 550-4872,
Okanagan Market Place,,778 474 2233,
Okanagan Office Systems,http://okanaganofficesystems.com/contact-us/,(250) 762-7722,
Okanagan Prewire Ltd,,(250) 542-9932,
Okanagan Property Services & Storage,https://www.opsvernon.ca/contact,(250) 351-5343,
Okanagan Restoration Services,http://www.okrestore.com/contact/,(250) 542-3470,
Okanagan Rhythmic Gymnastics Club,,(250) 558-3092,
Okanagan Royal Park Inn,,236-426-3500,
Okanagan Science Centre,https://okscience.ca/,(250) 545-3644,
Okanagan Shuswap Sheep Producers' Association,https://okanaganshuswapsheep.ca/,250.328.9059,
Okanagan Skate Company,https://www.okanaganskate.com,(236) 426-2939,
Okanagan Spirits Inc,https://okanaganspirits.com/pages/contact,(250) 549-3120,
Okanagan Test Rite,http://okanagantestrite.com/contact/,(250) 545-5951,
Okanagan Traffic Control Professionals Inc,https://okanagantrafficcontrol.wordpress.com/,250 546 8017,
Okanagan Village Housing Society,https://okvillage.ca/contact,(250) 545-6475,
Okanagan Wealth Advisors,https://www.nbfwm.ca/contact.html,,
Okgn-Property & Rv Maintenance,,778 908 1480,
Olive Us Oil and Vinegar Tasting Room,https://www.supernaturalbc.com:443/,,
Olympia Cycle and Ski,https://www.cycleandski.com/,250-542-9662,
Om Naturale,https://www.omnaturale.ca/,250 546 0545,
Omar's Variety and Discount Store,,(250) 503-5501,
Once Upon a Child,https://onceuponachild.com/locations/vernon-bc/,(778) 475-1517,
One Stop Automotive Repairs,https://www.armstrongautorepair.com/contact-us/,250 546 8690,
"Oopsie Daisy Flowers, Gifts and Baskets",https://www.vernonflowers.ca/site_map.php,(250) 545-0379,
Orchard Valley Retirement Residence,,(250) 545-0455,
Organic BC (Certified Organic Associations of BC),https://organicbc.org/contact-us/,(250) 260-4429,
Organic Skincare Studio & Shop,https://www.acompio.ca/,7788486849,
Outback Electric,,(250) 306-7277,
Outdoor Star Cinema,https://www.frontrowcentre.com/contact,2507183223,
Overlander Golf & Event Center,https://royalyorkgolfclub.com/,250 546 9700,
Overlander Restaurant,,,
Oxygen Yoga & Fitness Vernon Inc,https://oxygenyogaandfitness.com/contact-chilliwack/,(250) 556-9642,
Oyama General Store,,,
Oyama Lake Eco Lodge,https://oyamalake.com/,250-862-1013,
Oyama Sunblush,,,
Oyama Zipline,https://oyamazipline.com/contact-us/,18889472869,
Pacific Agricultural Certification Society,https://pacscertifiedorganic.ca/forms/contact-us,(250) 558-7927,
Pacific Coastal Airlines,,(800) 663-2872,
Pacific Top Team Jiu-Jitsu,https://www.pttvernon.com/,250-540-3473,
Padgett Business Services,https://www.padgettadvisors.com/,(250) 545-3007,
Pagoda Inn Restaurant,,1-250-547-9724,
Palette Tattoo,,778 442 5225,
Pallino's,,250-503-3405,
Papa Murphy's Pizza,https://order.tbdine.com/pickup/56950/menu,,
Paradise Inn & Vacation Homes,https://paradisevacationhomes.ca/,250-503-1506,
Parkwood Retirement Resort,https://cogirseniorliving.ca/contact-us,(250) 558-0232,
Parnell's Appliance,https://www.parnells.ca/,(250) 542-6998,
Partners in Brine Seafood,https://www.partnersinbrine.com/contact-us,1-250-442-9679,
Passive Remediation Systems Ltd,,250 306 6377,
Past Forward Fashions and Lingerie,https://escapades-lointaines.fr/contact/,(250) 309-9961,
"Patricia Paterson, Chartered Professional Accountant",,250 546 4014,
Paw Street Market,https://www.pawstreetmarket.com/,(250) 558-7933,
Payworks On-Line Payroll Service,https://www.payworks.ca/contact,(250) 868-1488,
Peacock and Lime Hair & Esthetics Studio,https://www.bestprosintown.com/contact.php,(778) 475-1070,
Pedego Electric Bikes,https://pedegoelectricbikes.ca/contact/,888-777-2066,
Peter's U-Pick,https://petersupick.com/contact.html,250-306-9600,
Petro-Canada  (7-11),,250 546 2188,
Phi Factor Farm S,,205 503 3039,
Pho Sate Vietnamese Family Restaurant,https://pho-sate-restaurant.wherevi.com/,,
Pillar Lake Resort,https://www.pillarlake.com/contact,250-379-2623,
Pink Pumpkin Farmstay,,250 212 9025,
Pinnacle General Surgery Clinic,https://www.pinnaclegeneralsurgery.com/forhealthcareproviders,(250) 545-6443,
Piscine Energetics Inc,https://www.mysis.com/,(778) 475-0082,
Planet Bee Honey Farm Tours & Gifts,https://planetbee.com/,(250) 542-8088,
Planet Fitness,,(475) 342-8587,
Planet Fitness Vernon,,,
Plato's Closet Vernon (1540070 BC Ltd.),,(250) 869-5124,
Play It Again Sports - Vernon,https://playitagainsports.com/contact-us/,1-236-201-3400,
Pleasant Valley Construction,,250 308 9940,
Pleasant Valley Health Centre,https://www.interiorhealth.ca/contact,250 546 4700,
Pleasant Valley Quilting,,250 546 0003,
Pocket Grandson,https://pocketgrandson.com/,(250) 351-7411,
Polson Artisan Market,https://www.polsonmarket.com/,,
Pop Mode Board Supply,https://www.popmode.ca/contact-us,2505420191,
PostNet 112,https://www.postnet.ca/contact/,(236) 426-1313,
Pranic Forest Artisan Apothecary (closed fall 2024),,2364260666,
Pratophoto,https://www.pratophoto.ca/contact,250 309 0129,
Precision Electric Motor and Pump Service Ltd,https://bc.biass.ca/,(250) 545-6315,
Predator Ridge Resort,,(250) 542-3436,
Prestige Home Painting Ltd,,250 309 9465,
Primerica,https://www.primericacanada.com/,250 308 9877,
Printech Printing Corp,,(250) 542-2272,
"Progression Muscle, Bone and Joint Clinic",,(250) 549-2552,
Project Causeway Impact Solutions Inc,,(250) 938-8311,
Provenance Massage,,,
Pryce Landscape Products,https://www.prycelandscapeproducts.com/,(250) 542-7520,
Puff Vape Shop,https://calgaryvapestore.ca,250 307 0682,
Pure (Honey),https://www.purearmstrong.ca/contact.html,250 938 3605,
Purple Springs Nursery,,1 877 289 3813,
Pv Blvd Coffee Ltd,,250 241 7085,
Qualicare Home Care,https://qualicare.com/contact-our-caregiver-agency/,(250) 293-0773,
Quality Inn & Suites,,,
Quality Inn and Suites,,(250) 542-4434,
Quilakwa RV Park,https://www.quilakwarvpark.com/rv-campground,(250) 838-2022,
R+A Engineering Ltd,https://www.raengineering.ca/,(250) 542-1357,
R. Coombs Construction LTD,,1-250-260-0086,
R.A.P. Welding,,1-250-547-9789,
R.E. Postill & Sons Ltd,https://repostill.com/contact,(250) 545-5008,
R.T. Customizing,https://www.dopaminestrength.com/contact,250 546 6617,
Raku Rice and Noodle Bar,https://www.rakuriceandnoodlebar.com/,(236) 426-1212,
Randy Rauck,https://rauck.ca/contact/,1-250-307-7553,
"RANGE Restaurant, bar + patio",,,
Rapid Span Precast,https://rapidspan.com/contact,250 546 9676,
Ratio Coffee & Pastry,https://www.ratiocoffee.ca,(250) 545-9800,
Raven & Rook Media Inc,https://ravenandrookmedia.com/,(403) 217-5166,
Raven Business Services,https://ravenbusinessservices.com/contact/,(778) 561-0470,
RBC Dominion Securities Inc,https://www.rbc.com/contact-us.html,(250) 549-4050,
RBC Financial Group,https://www.rbcwealthmanagement.com/en-ca/,(250) 558-4336,
RBC Royal Bank - Lake Country Branch,https://www.rbcbank.com/,,
RD's Office Services,,2505583571,
Re/Max - Priscilla Sookarow,https://www.remax.ca/,(250) 549-7050,
Re/Max Armstrong,,250 546 4487,
Re/Max Vernon,https://newlistings-vernon.com/contact.html,(250) 549-4161,
RE/MAX Vernon Salt Fowler,,(250) 549-7258,
REA Financial Services Inc,https://svgfsa.com/,(250) 545-3336,
Read Head Studio,https://www.readheadstudio.com/contact-us,(250) 540-3041,
Real Canadian Wholesale Club,https://www.wholesaleclub.ca/en/contact,(250) 260-4551,
Red Dog Glass Studio,,1-250-547-0020,
Red Shed Farm Designs & Gifts,,250 674 1122,
Red Tomato Pies,https://www.redtomatopies.com/contact,(236) 426-1234,
Redline Recreation,https://www.redlinerecreation.ca/contact-us/,250 546 8872,
Reflections Hair & Esthetics Studio,,(250) 545-7988,
Reion Accounting,https://www.crowe.com/ca/crowemackay/insights/news-stories/reion-merges-with-crowe,2505451544,
Remax Commercial Solutions,https://www.remax.ca/,2505425313,
Rennie Equipment,,1-250-547-6399,
Repair Express,https://repairexpress.com/contact/,2502754761,
RGR Accounting Rx Inc,https://accounting-rx.com/,(250) 944-1110,
Rice Box,https://thericebox.com/contact,,
Rich Tea,https://www.richtea.ca/contact-us,778-943-1631,
Richbuilt Homes Ltd,http://richbuilt.ca/,(250) 549-8852,
Ridge Star Wellness,,639-999-6500,
